,address,end_time,forestry,municipality,start_time,area,longitude,latitude,temp,RH,wind,rain,conditions,description
14959,ΒΡΥΣΙΝΑΣ,2018-10-04 11:37:00,ΡΕΘΥΜΝΟΥ,Δ. ΡΕΘΥΜΝΗΣ,2018-10-04 11:00:00,0.1,,,,,,,,
14960,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΡΟΔΙΤΗ,2018-10-05 12:44:00,Δ/ΝΣΗ ΔΑΣΩΝ Ν. ΡΟΔΟΠΗΣ,Δ. ΚΟΜΟΤΗΝΗΣ,2018-10-05 11:50:00,0.6,,,,,,,,
14961,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΥΦΑΝΤΩΝ,2018-10-05 12:48:00,Δ/ΝΣΗ ΔΑΣΩΝ Ν. ΡΟΔΟΠΗΣ,Δ. ΚΟΜΟΤΗΝΗΣ,2018-10-05 12:10:00,5.0,,,,,,,,
14962,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΜΙΚΡΟΥ ΠΙΣΤΟΥ,2018-10-05 17:21:00,Δ/ΝΣΗ ΔΑΣΩΝ Ν. ΡΟΔΟΠΗΣ,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,2018-10-05 16:55:00,0.1,,,,,,,,
14963,Δ.Δ. ΔΑΤΟΥ ΚΑΒΑΛΑΣ,2018-10-05 18:00:00,ΚΑΒΑΛΑΣ,Δ. ΚΑΒΑΛΑΣ,2018-10-05 17:29:00,1.0,24.4095,40.9402,22.0,71.5,18.4,0.0,Partially cloudy,Partly cloudy throughout the day.
14964,ΑΓΡΟΤ. ΠΕΡΙΟΧΗ ΕΛΑΦΙΧΩΡΙΟΥ,,ΔΙΔΥΜΟΤΕΙΧΟΥ,Δ. ΔΙΔΥΜΟΤΕΙΧΟΥ,2018-10-05 16:50:00,10.0,,,,,,,,
14965,ΑΓΡΟΤ. ΠΕΡΙΟΧΗ ΚΟΥΦΟΒΟΥΝΟΥ,2018-10-05 18:19:00,ΔΙΔΥΜΟΤΕΙΧΟΥ,Δ. ΔΙΔΥΜΟΤΕΙΧΟΥ,2018-10-05 17:39:00,6.0,,,,,,,,
14966,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΞΗΡΟΧΩΡΙΟΥ,2018-10-05 18:45:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,Δ. ΧΑΛΚΗΔΟΝΟΣ,2018-10-05 18:25:00,0.5,,,,,,,,
14967,ΑΓΡ.ΠΕΡ. ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,2018-10-05 11:45:00,ΝΙΓΡΙΤΑΣ,Δ. ΒΙΣΑΛΤΙΑΣ,2018-10-05 10:50:00,1.0,23.7067,38.006,23.6,55.6,24.9,0.0,Partially cloudy,Partly cloudy throughout the day.
14968,ΑΓΡ.ΠΕΡ. ΑΝΘΗΣ,2018-10-05 15:32:00,ΝΙΓΡΙΤΑΣ,Δ. ΒΙΣΑΛΤΙΑΣ,2018-10-05 15:15:00,3.0,,,,,,,,
14969,ΑΓΡ. ΠΕΡ. ΑΓΙΟΥ ΧΡΙΣΤΟΦΟΡΟΥ,,ΣΕΡΡΩΝ,Δ. ΝΕΑΣ ΖΙΧΝΗΣ,2018-10-05 13:19:00,1.5,23.9668,38.0959,22.2,51.8,33.8,0.0,Partially cloudy,Partly cloudy throughout the day.
14970,ΑΓΡ. ΠΕΡ. ΝΕΟ ΓΥΝΑΙΚΟΚΑΣΤΡΟ,2018-10-06 01:45:00,ΚΙΛΚΙΣ,Δ. ΚΙΛΚΙΣ,2018-10-05 23:15:00,1.0,22.7466,40.9228,21.0,69.6,13.0,0.131,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
14971,ΑΓΡ. ΠΕΡ. ΣΤΑΘΗ,2018-10-05 23:15:00,ΓΟΥΜΕΝΙΣΣΑΣ,Δ. ΠΑΙΟΝΙΑΣ,2018-10-05 22:40:00,1.0,,,,,,,,
14972,2 ΧΙΛΙΟΜ ΦΛΩΡΙΝΑΣ-ΚΛΕΙΝΩΝ,2018-10-05 17:50:00,,Δ. ΦΛΩΡΙΝΑΣ,2018-10-05 17:10:00,2.0,21.4208,40.9086,22.0,72.4,18.0,0.0,Partially cloudy,Partly cloudy throughout the day.
14973,"""""""Τ.Κ ΠΑΔΩΝ""""""",2018-10-05 15:21:00,ΚΟΝΙΤΣΑΣ,Δ. ΚΟΝΙΤΣΑΣ,2018-10-05 09:00:00,0.01,,,,,,,,
14974,ΝΕΑ ΣΕΛΕΥΚΕΙΑ,2018-10-05 20:50:00,ΘΕΣΠΡΩΤΙΑΣ,Δ. ΗΓΟΥΜΕΝΙΤΣΑΣ,2018-10-05 17:40:00,2.0,20.2571,39.5238,27.1,76.0,21.3,0.041,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
14975,ΖΕΦΥΡΟΣ,2018-10-05 19:35:00,,Δ. ΠΡΕΒΕΖΑΣ,2018-10-05 18:50:00,0.5,,,,,,,,
14976,ΧΑΛΚΙΑΔΕΣ,2018-10-05 22:20:00,ΛΑΡΙΣΑΣ,Δ. ΦΑΡΣΑΛΩΝ,2018-10-05 21:20:00,120.0,20.9323,39.1614,28.1,70.0,24.1,0.039,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
14977,Τ.Κ. ΠΑΡΑΓΩΓΙΚΟ,2018-10-05 22:45:00,,Δ. ΚΑΡΔΙΤΣΑΣ,2018-10-05 21:50:00,10.0,21.8589,39.4093,22.1,72.7,18.4,0.0,Partially cloudy,Partly cloudy throughout the day.
14978,ΚΑΡΑΒΟΣΤΑΣΙ,2018-10-05 22:00:00,ΠΑΤΡΩΝ,Δ. ΔΥΤΙΚΗΣ ΑΧΑΪΑΣ,2018-10-05 14:55:00,10.0,20.2917,39.34,27.3,74.3,17.3,0.052,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
14979,ΠΕΡΙΟΧΗ ΓΕΡΩ ΠΟΡΟΣ ΤΚ ΛΕΣΙΝΙΟΥ,2018-10-05 14:00:00,ΜΕΣΟΛΟΓΓΙΟΥ,Δ. ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,2018-10-05 12:44:00,5.0,20.773,38.1512,27.7,68.6,20.2,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
14980,ΒΑΛΤΙ ΤΚ ΛΕΣΙΝΙΟΥ,2018-10-05 19:05:00,ΜΕΣΟΛΟΓΓΙΟΥ,Δ. ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,2018-10-05 14:20:00,10.0,21.1136,38.451,27.0,65.5,21.3,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
14981,Τ.Κ. ΜΕΓΑ ΚΑΜΠΟΥ,2018-10-05 16:50:00,,Δ. ΑΜΦΙΛΟΧΙΑΣ,2018-10-05 15:44:00,0.05,21.5011,37.8685,27.5,65.2,18.9,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
14982,ΣΚΟΥΡΟΧΩΡΙ,,ΠΥΡΓΟΥ,Δ. ΠΥΡΓΟΥ,2018-10-05 17:40:00,0.5,21.3564,37.6863,27.6,65.2,19.2,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
14983,ΠΕΛΟΠΙΟ,2018-10-05 15:40:00,ΠΥΡΓΟΥ,Δ. ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,2018-10-05 14:05:00,1.0,21.5928,37.6752,27.7,65.1,18.4,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
14984,ΠΕΛΟΠΙΟ,2018-10-06 00:15:00,ΠΥΡΓΟΥ,Δ. ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,2018-10-05 23:10:00,0.05,21.5928,37.6752,27.7,65.1,18.4,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
14985,ΒΑΣΙΛΙΤΣΙ ΦΑΝΕΡΩΜΕΝΗ,2018-10-05 13:30:00,ΚΑΛΑΜΑΤΑΣ,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,2018-10-05 12:50:00,1.5,21.892,39.5505,22.1,72.9,20.5,0.0,Partially cloudy,Partly cloudy throughout the day.
14986,Τ.Κ. ΔΩΡΙΟΥ,2018-10-06 00:15:00,ΚΥΠΑΡΙΣΣΙΑΣ,Δ. ΟΙΧΑΛΙΑΣ,2018-10-05 23:00:00,0.5,,,,,,,,
14987,ΚΟΡΥΦΑΣΙΟ,2018-10-05 19:50:00,ΚΥΠΑΡΙΣΣΙΑ,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,2018-10-05 18:25:00,0.5,21.6784,36.9991,29.0,60.7,14.8,0.0,Partially cloudy,Partly cloudy throughout the day.
14988,ΝΤΙΒΑΡΙ,,,Δ. ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,2018-10-05 16:53:00,0.3,24.7951,37.8524,22.0,63.0,38.2,0.0,Partially cloudy,Partly cloudy throughout the day.
14989,ΚΑΤΤΑΒΙΑ,2018-10-05 17:40:00,,Δ. ΡΟΔΟΥ,2018-10-05 17:12:00,0.05,27.7679,35.9547,28.0,55.6,29.5,0.0,Partially cloudy,Partly cloudy throughout the day.
14990,ΣΙΔΑΡΙ,2018-10-08 01:00:00,ΚΕΡΚΥΡΑΣ,Δ. ΚΕΡΚΥΡΑΣ,2018-10-05 00:00:00,0.1,19.7086,39.783,27.0,76.9,22.3,0.083,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
14991,ΜΥΡΤΙΩΤΙΣΣΑ,2018-10-06 17:05:00,ΚΕΡΚΥΡΑΣ,Δ. ΚΕΡΚΥΡΑΣ,2018-10-05 21:40:00,0.5,,,,,,,,
14992,ΜΗΝΙΕΣ,2018-10-05 14:10:00,,Δ. ΚΕΦΑΛΛΟΝΙΑΣ,2018-10-05 15:45:00,0.1,20.5025,38.1286,28.0,70.2,20.5,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
14993,ΣΑΛΜΩΝΗ ΡΟΔΟΠΗΣ,2018-10-06 14:30:00,,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,2018-10-06 13:35:00,1.5,25.5332,41.0058,22.0,57.8,25.2,0.0,Clear,Clear conditions throughout the day.
14994,ΕΞΟΧΗ,2018-10-06 11:30:00,ΚΑΒΑΛΑΣ,Δ. ΠΑΓΓΑΙΟΥ,2018-10-06 10:55:00,0.02,20.8277,39.6868,26.0,79.9,20.5,9.221,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
14995,ΕΞΟΧΗ,2018-10-06 19:40:00,ΚΑΒΑΛΑΣ,Δ. ΠΑΓΓΑΙΟΥ,2018-10-06 19:10:00,0.03,20.8277,39.6868,26.0,79.9,20.5,9.221,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
14996,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΓΡΑΒΟΥΝΑΣ,2018-10-06 10:40:00,,Δ. ΝΕΣΤΟΥ,2018-10-06 10:10:00,0.01,,,,,,,,
14997,ΚΑΛΑΜΠΑΚΙ,2018-10-06 21:19:00,ΔΡΑΜΑΣ,Δ. ΔΟΞΑΤΟΥ,2018-10-06 19:46:00,10.0,24.1894,41.0519,22.6,63.6,18.4,0.0,Clear,Clear conditions throughout the day.
14998,ΑΓΡΟΤ. ΠΕΡΙΟΧΗ ΠΥΘΙΟΥ,2018-10-06 20:17:00,ΔΙΔΥΜΟΤΕΙΧΟΥ,Δ. ΔΙΔΥΜΟΤΕΙΧΟΥ,2018-10-06 18:29:00,6.0,26.6215,41.3708,22.5,58.7,16.6,0.0,Clear,Clear conditions throughout the day.
14999,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΡΑΙΔΕΣΤΟΥ,2018-10-06 19:10:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,Δ. ΘΕΡΜΗΣ,2018-10-06 16:36:00,5.0,,,,,,,,
15000,ΡΑΧΩΝΕΣ  - ΓΕΡΑΚΙΝΗ,,,Δ. ΠΟΛΥΓΥΡΟΥ,2018-10-06 13:19:00,12.0,23.7499,37.9065,24.1,54.2,35.0,0.0,Partially cloudy,Partly cloudy throughout the day.
15001,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,,,Δ. ΣΙΘΩΝΙΑΣ,2018-10-06 12:05:00,2.0,25.7056,35.1852,23.0,75.6,29.5,0.0,Partially cloudy,Partly cloudy throughout the day.
15002,ΑΓΡ. ΠΕΡ. ΓΕΡΑΚΑΡΙΟ,2018-10-06 20:25:00,ΚΙΛΚΙΣ,Δ. ΚΙΛΚΙΣ,2018-10-06 13:40:00,50.0,22.9218,41.1041,23.2,64.6,14.8,0.0,Partially cloudy,Partly cloudy throughout the day.
15003,ΑΓΡ. ΠΕΡ. Π. ΑΓΙΟΝΕΡΙ,2018-10-06 16:50:00,ΚΙΛΚΙΣ,Δ. ΚΙΛΚΙΣ,2018-10-06 15:30:00,10.0,22.1206,39.863,22.1,77.1,11.2,0.0,Partially cloudy,Partly cloudy throughout the day.
15004,ΑΓΡ. ΠΕΡ. ΠΑΛΑΙΟΥ ΑΓΙΟΝΕΡΙΟΥ,2018-10-06 18:50:00,ΚΙΛΚΙΣ,Δ. ΚΙΛΚΙΣ,2018-10-06 15:55:00,4.5,23.8285,38.1403,22.5,58.0,33.4,0.0,Partially cloudy,Partly cloudy throughout the day.
15005,ΑΓΡ. ΠΕΡ. ΠΑΛΑΙΟ ΑΓΙΟΝΕΡΙ,2018-10-06 19:32:00,ΚΙΛΚΙΣ,Δ. ΚΙΛΚΙΣ,2018-10-06 18:55:00,6.0,23.8285,38.1403,22.5,58.0,33.4,0.0,Partially cloudy,Partly cloudy throughout the day.
15006,ΑΓΡ. ΠΕΡ. ΝΕΟ ΓΥΝΑΙΚΟΚΑΣΤΡΟ,2018-10-06 22:33:00,ΚΙΛΚΙΣ,Δ. ΚΙΛΚΙΣ,2018-10-06 21:30:00,0.1,22.7466,40.9228,22.7,65.2,14.8,0.0,Partially cloudy,Partly cloudy throughout the day.
15007,Τ.Κ ΚΙΒΩΤΟΥ,2018-10-06 15:30:00,ΓΡΕΒΕΝΩΝ,Δ. ΓΡΕΒΕΝΩΝ,2018-10-06 13:44:00,5.0,21.4399,40.2057,25.0,79.1,13.3,0.874,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15008,ΚΑΛΟΓΕΡΙΚΟ,2018-10-06 17:32:00,ΑΡΤΑΣ,Δ. ΑΡΤΑΙΩΝ,2018-10-06 15:52:00,10.0,20.9178,39.0833,27.8,64.3,25.9,0.824,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15009,ΤΥΡΝΑΒΟΣ,2018-10-06 14:20:00,ΛΑΡΙΣΑΣ,Δ. ΤΥΡΝΑΒΟΥ,2018-10-06 13:00:00,1.0,22.2879,39.7388,21.9,75.8,10.5,0.0,Partially cloudy,Becoming cloudy in the afternoon.
15010,ΧΥΤΑ ΓΥΡΤΩΝΗΣ (ΚΑΡΑΚΟΠΕΤΡΑ)-ΜΑΥΡΟΛΙΘΟΣ,2018-10-06 15:00:00,ΛΑΡΙΣΑΣ,Δ. ΤΕΜΠΩΝ,2018-10-06 12:00:00,40.0,,,,,,,,
15011,Τ.Κ. ΜΑΓΟΥΛΙΤΣΑΣ,2018-10-06 17:15:00,ΜΟΥΖΑΚΙΟΥ,Δ. ΜΟΥΖΑΚΙΟΥ,2018-10-06 15:34:00,2.0,22.2112,39.4862,21.6,75.8,8.8,0.0,Partially cloudy,Becoming cloudy in the afternoon.
15012,Τ.Κ. ΜΑΥΡΟΜΜΑΤΙΟΥ,2018-10-06 15:51:00,ΜΟΥΖΑΚΙΟΥ,Δ. ΜΟΥΖΑΚΙΟΥ,2018-10-06 15:44:00,2.0,,,,,,,,
15013,ΛΑΜΠΡΕΙΚΑ,,ΠΑΤΡΩΝ,Δ. ΔΥΤΙΚΗΣ ΑΧΑΪΑΣ,2018-10-06 11:05:00,0.4,,,,,,,,
15014,ΚΛΑΜΑΚΙ,2018-10-06 21:03:00,ΠΑΤΡΩΝ,Δ. ΔΥΤΙΚΗΣ ΑΧΑΪΑΣ,2018-10-06 20:13:00,3.0,24.1837,38.4036,21.9,58.7,31.1,0.0,Partially cloudy,Partly cloudy throughout the day.
15015,ΒΑΛΤΙ Τ.Κ ΛΕΣΙΝΙΟΥ,2018-10-06 17:00:00,ΜΕΣΟΛΟΓΓΙΟΥ,Δ. ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,2018-10-06 13:18:00,7.0,21.1136,38.451,26.5,60.6,17.4,0.916,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15016,Τ.Κ. ΣΠΑΡΤΙΑΣ-ΘΕΣΗ ΚΟΥΦΑΛΑ ΚΛΟΠΟΤΑΣ,2018-10-07 12:30:00,ΑΓΡΙΝΙΟΥ,Δ. ΘΕΡΜΟΥ,2018-10-06 17:45:00,0.2,,,,,,,,
15017,ΜΙΤΡΑΚΟΣ,2018-10-06 11:30:00,ΠΥΡΓΟΥ,Δ. ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,2018-10-06 09:30:00,2.0,,,,,,,,
15018,ΜΙΤΡΑΚΟΣ,2018-10-06 19:30:00,ΠΥΡΓΟΥ,Δ. ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,2018-10-06 18:00:00,0.4,,,,,,,,
15019,ΗΡΑΚΛΕΙΑ,2018-10-06 20:30:00,ΠΥΡΓΟΥ,Δ. ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,2018-10-06 19:50:00,0.3,23.2792,41.1847,23.7,63.2,14.8,0.0,Clear,Clear conditions throughout the day.
15020,ΦΑΣΚΟΜΗΛΙΑ,2018-10-06 16:20:00,ΟΛΥΜΠΙΑΣ,Δ. ΖΑΧΑΡΩΣ,2018-10-06 15:40:00,0.05,21.7531,37.4393,27.0,65.4,14.8,0.046,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15021,ΚΑΠΕΛΕΤΟ,2018-10-06 14:20:00,ΑΜΑΛΙΑΔΑΣ,Δ. ΑΝΔΡΑΒΙΔΑΣ - ΚΥΛΛΗΝΗΣ,2018-10-06 13:10:00,20.0,21.3717,37.9953,27.2,63.5,14.0,0.082,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15022,ΑΝΔΡΑΒΙΔΑ,2018-10-06 19:45:00,ΑΜΑΛΙΑΔΑΣ,Δ. ΑΝΔΡΑΒΙΔΑΣ - ΚΥΛΛΗΝΗΣ,2018-10-06 19:09:00,1.0,21.2698,37.9096,28.0,65.9,11.2,0.006,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15023,Τ.Κ. ΑΓΡΙΛΙΑΣ,2018-10-06 12:13:00,ΚΑΛΑΜΑΤΑΣ,Δ. ΜΕΣΣΗΝΗΣ,2018-10-06 11:17:00,0.3,19.9354,39.777,25.8,80.2,20.5,1.239,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
15024,Τ.Κ. ΛΕΥΚΟΧΩΡΑΣ,2018-10-06 18:55:00,ΚΑΛΑΜΑΤΑΣ,Δ. ΜΕΣΣΗΝΗΣ,2018-10-06 18:07:00,0.5,21.9324,37.0509,27.0,64.9,16.6,0.098,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15025,Τ.Κ. ΞΗΡΟΚΑΜΠΙΟΥ,,,Δ. ΣΠΑΡΤΗΣ,2018-10-06 13:42:00,0.5,,,,,,,,
15026,ΠΕΡΙΟΧΗ ΚΑΛΟΓΕΡΟΣ Τ.Κ. ΧΡΙΣΣΟΥ,2018-10-06 11:52:00,ΑΜΦΙΣΣΑΣ,Δ. ΔΕΛΦΩΝ,2018-10-06 10:27:00,0.01,,,,,,,,
15027,ΑΡΧΙΠΟΛΗ ΡΟΔΟΥ,2018-10-08 14:55:00,,Δ. ΡΟΔΟΥ,2018-10-06 13:38:00,0.1,28.0608,36.2662,27.0,60.7,24.4,0.0,Partially cloudy,Partly cloudy throughout the day.
15028,ΧΙΛΙΑ ΒΡΥΣΗ,2018-10-06 19:30:00,,Δ. ΦΑΙΣΤΟΥ,2018-10-06 16:34:00,0.7,25.4736,37.1544,20.9,70.5,44.3,0.0,Partially cloudy,Partly cloudy throughout the day.
15029,ΕΜΠΑΡΟΣ,2018-10-07 18:00:00,,Δ. ΒΙΑΝΝΟΥ,2018-10-06 12:20:00,70.0,25.382,35.0992,23.0,76.3,29.5,0.0,Partially cloudy,Partly cloudy throughout the day.
15030,ΧΡΥΣΙΔΑ,2018-10-06 18:30:00,ΚΕΡΚΥΡΑΣ,Δ. ΚΕΡΚΥΡΑΣ,2018-10-06 15:30:00,0.5,19.8979,39.5903,26.0,80.9,20.5,0.506,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
15031,ΛΕΠΕΔΑ,2018-10-06 10:45:00,,Δ. ΚΕΦΑΛΛΟΝΙΑΣ,2018-10-06 10:20:00,0.1,20.4388,38.1787,27.0,75.8,11.0,2.919,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15032,ΑΘΕΡΑΣ,2018-10-06 15:25:00,,Δ. ΚΕΦΑΛΛΟΝΙΑΣ,2018-10-06 14:05:00,0.5,20.4163,38.318,27.0,72.6,22.3,2.548,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15033,ΧΑΒΡΙΑΤΑ,2018-10-07 00:10:00,,Δ. ΚΕΦΑΛΛΟΝΙΑΣ,2018-10-06 20:50:00,0.5,20.3817,38.1832,26.9,74.1,16.9,2.907,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15034,ΘΕΣΗ ΜΥΡΙΝΗ-ΑΓΙΑ ΤΡΙΑΔΑ,,,Δ. ΜΑΝΔΡΑΣ - ΕΙΔΥΛΛΙΑΣ,2018-10-07 13:52:00,25.0,26.1337,35.0391,24.6,68.5,30.9,0.0,Partially cloudy,Partly cloudy throughout the day.
15035,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΜΙΚΡΟΥ ΠΙΣΤΟΥ,2018-10-07 16:10:00,Δ/ΝΣΗ ΔΑΣΩΝ Ν. ΡΟΔΟΠΗΣ,Δ. ΑΡΡΙΑΝΩΝ,2018-10-07 15:38:00,0.5,,,,,,,,
15036,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΜΙΚΡΟΥ ΠΙΣΤΟΥ,2018-10-07 16:45:00,Δ/ΝΣΗ ΔΑΣΩΝ Ν. ΡΟΔΟΠΗΣ,Δ. ΑΡΡΙΑΝΩΝ,2018-10-07 16:15:00,0.1,,,,,,,,
15037,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΛΥΚΕΙΟΥ,2018-10-07 16:47:00,Δ/ΝΣΗ ΔΑΣΩΝ Ν. ΡΟΔΟΠΗΣ,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,2018-10-07 16:27:00,0.1,,,,,,,,
15038,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΜΥΣΤΑΚΑ,2018-10-07 18:30:00,Δ/ΝΣΗ ΔΑΣΩΝ Ν. ΡΟΔΟΠΗΣ,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,2018-10-07 17:52:00,0.1,,,,,,,,
15039,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΑΡΣΑΚΕΙΟΥ,2018-10-07 18:51:00,Δ/ΝΣΗ ΔΑΣΩΝ Ν. ΡΟΔΟΠΗΣ,Δ. ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,2018-10-07 18:39:00,2.0,,,,,,,,
15040,ΠΕΡΙΘΩΡΙ,2018-10-07 18:40:00,Κ.ΝΕΥΡΟΚΟΠΙΟΥ,Δ. ΚΑΤΩ ΝΕΥΡΟΚΟΠΙΟΥ,2018-10-07 16:25:00,15.0,21.5691,38.3862,26.0,75.4,11.9,0.0,Partially cloudy,Clearing in the afternoon.
15041,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΧΙΛΗΣ,,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,Δ. ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,2018-10-07 15:40:00,0.5,,,,,,,,
15042,ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΟΡΜΕΝΙΟΥ,2018-10-07 20:13:00,ΔΙΔ/ΧΟΥ,Δ. ΟΡΕΣΤΙΑΔΑΣ,2018-10-07 19:26:00,1.0,,,,,,,,
15043,ΑΓΡ.ΠΕΡ. ΦΛΑΜΠΟΥΡΟ,2018-10-07 16:10:00,ΝΙΓΡΙΤΑΣ,Δ. ΒΙΣΑΛΤΙΑΣ,2018-10-07 15:27:00,2.5,21.5228,40.705,22.3,78.2,13.3,8.799,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
15044,ΑΓΡ. ΠΕΡ. ΕΥΡΩΠΟΥ,2018-10-07 17:27:00,ΓΟΥΜΕΝΙΣΣΑΣ,Δ. ΠΑΙΟΝΙΑΣ,2018-10-07 16:52:00,1.0,22.5534,40.8956,23.8,66.3,14.8,0.0,Partially cloudy,Partly cloudy throughout the day.
15045,ΑΓΡ. ΠΕΡ. ΔΑΜΙΑΝΟΥ,2018-10-07 14:02:00,ΕΔΕΣΣΗΣ,Δ. ΠΕΛΛΑΣ,2018-10-07 13:34:00,0.1,,,,,,,,
15046,ΑΓΡ. ΠΕΡ. ΑΧΛΑΔΟΧΩΡΙΟΥ,2018-10-07 21:30:00,ΕΔΕΣΣΗΣ,Δ. ΠΕΛΛΑΣ,2018-10-07 20:50:00,0.01,,,,,,,,
15047,Αγρ. Περ. Κουκκος,2018-10-07 20:40:00,Πιεριας,Δ. ΚΑΤΕΡΙΝΗΣ,2018-10-07 19:17:00,0.2,21.4828,39.332,23.4,82.1,18.4,0.054,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
15048,Παλιοστανη,2018-10-07 17:00:00,Πιεριας,Δ. ΠΥΔΝΑΣ-ΚΟΛΙΝΔΡΟΥ,2018-10-07 15:59:00,0.5,22.4615,40.4202,23.0,67.4,14.8,0.0,Partially cloudy,Partly cloudy throughout the day.
15049,7 ΧΛΜ ΦΑΡΣΑΛΩΝ-ΛΑΡΙΣΑΣ,2018-10-07 19:35:00,ΛΑΡΙΣΑΣ,Δ. ΦΑΡΣΑΛΩΝ,2018-10-07 19:10:00,5.0,22.4201,39.6301,24.0,72.9,16.5,0.0,Partially cloudy,Partly cloudy throughout the day.
15050,3 ΧΛΜ ΛΑΡΙΣΑΣ- ΦΑΡΣΑΛΩΝ,2018-10-07 13:15:00,ΛΑΡΙΣΑΣ,Δ. ΛΑΡΙΣΑΙΩΝ,2018-10-07 12:30:00,1.0,22.42,39.6302,24.0,72.9,16.5,0.0,Partially cloudy,Partly cloudy throughout the day.
15051,ΔΟΞΑΡΑ-ΜΙΚΡΟ ΒΟΥΝΟ,2018-10-07 16:25:00,ΛΑΡΙΣΑΣ,Δ. ΚΙΛΕΛΕΡ,2018-10-07 15:25:00,5.0,22.256,39.4567,23.5,73.8,15.2,0.0,Partially cloudy,Partly cloudy throughout the day.
